lakeid,year4,daynum,sampledate,depth,rep,sta,event,wtemp,o2,o2sat,deck,light,frlight,flagdepth,flagwtemp,flago2,flago2sat,flagdeck,flaglight,flagfrlight
"TB",2007,225,2007-08-13,3.00,1,1,"Quarterly",8.50,0.4,3.6,,,,,,,,,,
"TB",2007,225,2007-08-13,4.00,1,1,"Quarterly",6.00,0.5,4.3,,,,,,,,,,
"TB",2007,225,2007-08-13,5.00,1,1,"Quarterly",5.10,0.5,4.2,,,,,,,,,,
"TB",2007,225,2007-08-13,5.00,2,1,"Quarterly",,,,,,,,,,,,,
"TB",2007,225,2007-08-13,6.00,1,1,"Quarterly",4.60,0.6,4.9,,,,,,,,,,
"TB",2007,225,2007-08-13,7.00,1,1,"Quarterly",4.50,0.5,4.1,,,,,,,,,,
"TB",2007,241,2007-08-29,0.00,1,1,"Non-chem",21.40,7.7,92.4,210,152.59,0.727,,,,,,,
"TB",2007,241,2007-08-29,0.25,1,1,"Non-chem",,,,210,52.61,0.251,,,,,,,
"TB",2007,241,2007-08-29,0.50,1,1,"Non-chem",,,,211,21.64,0.103,,,,,,,
"TB",2007,241,2007-08-29,0.75,1,1,"Non-chem",,,,212,9.86,0.047,,,,,,,
"TB",2007,241,2007-08-29,1.00,1,1,"Non-chem",20.20,7.0,82.0,199,4.74,0.024,,,,,,,
"TB",2007,241,2007-08-29,1.25,1,1,"Non-chem",,,,185,2.33,0.013,,,,,,,
"TB",2007,241,2007-08-29,1.50,1,1,"Non-chem",,,,178,1.12,0.006,,,,,,,
"TB",2007,241,2007-08-29,1.75,1,1,"Non-chem",,,,171,0.46,0.003,,,,,,,
"TB",2007,241,2007-08-29,2.00,1,1,"Non-chem",15.00,0.2,2.1,,,,,,,,,,
"TB",2007,241,2007-08-29,3.00,1,1,"Non-chem",9.10,0.2,1.8,,,,,,,,,,
"TB",2007,241,2007-08-29,3.00,2,1,"Non-chem",,,,,,,,,,,,,
"TB",2007,241,2007-08-29,4.00,1,1,"Non-chem",6.30,0.2,1.7,,,,,,,,,,
"TB",2007,241,2007-08-29,5.00,1,1,"Non-chem",5.10,0.2,1.7,,,,,,,,,,
"TB",2007,241,2007-08-29,6.00,1,1,"Non-chem",4.90,0.2,1.7,,,,,,,,,,
"TB",2007,241,2007-08-29,7.00,1,1,"Non-chem",4.80,0.2,1.7,,,,,,,,,,
"TB",2007,256,2007-09-13,0.00,1,1,"Chem",15.40,6.0,63.7,331,275.49,0.832,,,,,,,
"TB",2007,256,2007-09-13,0.25,1,1,"Chem",,,,298,62.37,0.209,,,,,,,
"TB",2007,256,2007-09-13,0.50,1,1,"Chem",,,,276,22.32,0.081,,,,,,,
"TB",2007,256,2007-09-13,0.75,1,1,"Chem",,,,269,9.77,0.036,,,,,,,
"TB",2007,256,2007-09-13,1.00,1,1,"Chem",15.10,5.0,52.7,265,4.11,0.016,,,,,,,
"TB",2007,256,2007-09-13,1.25,1,1,"Chem",,,,260,1.53,0.006,,,,,,,
"TB",2007,256,2007-09-13,1.50,1,1,"Chem",,,,236,0.71,0.003,,,,,,,
"TB",2007,256,2007-09-13,2.00,1,1,"Chem",14.70,3.4,35.5,,,,,,,,,,
"TB",2007,256,2007-09-13,3.00,1,1,"Chem",9.10,0.2,1.8,,,,,,,,,,
"TB",2007,256,2007-09-13,4.00,1,1,"Chem",7.20,0.2,1.8,,,,,,,,,,
"TB",2007,256,2007-09-13,5.00,1,1,"Chem",5.60,0.1,0.8,,,,,,,,,,
"TB",2007,256,2007-09-13,6.00,1,1,"Chem",5.10,0.1,0.8,,,,,,,,,,
"TB",2007,256,2007-09-13,6.00,2,1,"Chem",,,,,,,,,,,,,
"TB",2007,269,2007-09-26,0.00,1,1,"Non-chem",17.80,7.6,84.8,1464,1029.40,0.703,,,,,,,
"TB",2007,269,2007-09-26,0.25,1,1,"Non-chem",,,,1446,334.82,0.232,,,,,,,
"TB",2007,269,2007-09-26,0.50,1,1,"Non-chem",,,,1488,148.07,0.100,,,,,,,
"TB",2007,269,2007-09-26,0.75,1,1,"Non-chem",,,,1481,63.11,0.043,,,,,,,
"TB",2007,269,2007-09-26,1.00,1,1,"Non-chem",16.00,7.1,76.3,1500,26.73,0.018,,,,,,,
"TB",2007,269,2007-09-26,1.25,1,1,"Non-chem",,,,1498,14.66,0.010,,,,,,,
"TB",2007,269,2007-09-26,1.50,1,1,"Non-chem",,,,1419,7.35,0.005,,,,,,,
"TB",2007,269,2007-09-26,1.75,1,1,"Non-chem",,,,1453,3.75,0.003,,,,,,,
"TB",2007,269,2007-09-26,2.00,1,1,"Non-chem",13.00,3.5,35.2,1518,1.82,0.001,,,,,,,
"TB",2007,269,2007-09-26,2.25,1,1,"Non-chem",,,,1455,1.03,0.001,,,,,,,
"TB",2007,269,2007-09-26,2.50,1,1,"Non-chem",,,,1453,0.57,0.000,,,,,,,
"TB",2007,269,2007-09-26,3.00,1,1,"Non-chem",10.10,0.2,1.9,,,,,,,,,,
"TB",2007,269,2007-09-26,4.00,1,1,"Non-chem",7.40,0.2,1.8,,,,,,,,,,
"TB",2007,269,2007-09-26,5.00,1,1,"Non-chem",5.70,0.2,1.7,,,,,,,,,,
"TB",2007,269,2007-09-26,6.00,1,1,"Non-chem",5.30,0.2,1.7,,,,,,,,,,
"TB",2007,269,2007-09-26,6.00,2,1,"Non-chem",,,,,,,,,,,,,
"TB",2007,282,2007-10-09,0.00,1,1,"Chem",15.60,8.3,88.5,398,232.02,0.583,,,,,,,
"TB",2007,282,2007-10-09,0.25,1,1,"Chem",,,,501,113.92,0.227,,,,,,,
"TB",2007,282,2007-10-09,0.50,1,1,"Chem",,,,537,57.13,0.106,,,,,,,
"TB",2007,282,2007-10-09,0.75,1,1,"Chem",,,,1036,47.63,0.046,,,,,,,
"TB",2007,282,2007-10-09,1.00,1,1,"Chem",15.60,7.9,84.2,525,12.34,0.024,,,,,,,
"TB",2007,282,2007-10-09,1.25,1,1,"Chem",,,,438,5.74,0.013,,,,,,,
"TB",2007,282,2007-10-09,1.50,1,1,"Chem",,,,397,2.56,0.006,,,,,,,
"TB",2007,282,2007-10-09,1.75,1,1,"Chem",,,,362,1.07,0.003,,,,,,,
"TB",2007,282,2007-10-09,2.00,1,1,"Chem",13.50,2.4,24.4,311,0.55,0.002,,,,,,,
"TB",2007,282,2007-10-09,3.00,1,1,"Chem",10.10,0.4,3.8,,,,,,,,,,
"TB",2007,282,2007-10-09,4.00,1,1,"Chem",7.60,0.3,2.7,,,,,,,,,,
"TB",2007,282,2007-10-09,5.00,1,1,"Chem",6.00,0.3,2.6,,,,,,,,,,
"TB",2007,282,2007-10-09,5.00,2,1,"Chem",,,,,,,,,,,,,
"TB",2007,282,2007-10-09,6.00,1,1,"Chem",5.30,0.4,3.4,,,,,,,,,,
"TB",2007,297,2007-10-24,0.00,1,1,"Non-chem",9.50,7.0,65.0,240,160.47,0.669,,,,,,,
"TB",2007,297,2007-10-24,0.00,2,1,"Non-chem",,,,,,,,,,,,,
"TB",2007,297,2007-10-24,0.25,1,1,"Non-chem",,,,237,44.59,0.188,,,,,,,
"TB",2007,297,2007-10-24,0.50,1,1,"Non-chem",,,,234,17.72,0.076,,,,,,,
"TB",2007,297,2007-10-24,0.75,1,1,"Non-chem",,,,230,7.78,0.034,,,,,,,
"TB",2007,297,2007-10-24,1.00,1,1,"Non-chem",9.40,6.9,64.0,227,3.67,0.016,,,,,,,
"TB",2007,297,2007-10-24,1.25,1,1,"Non-chem",,,,227,1.87,0.008,,,,,,,
"TB",2007,297,2007-10-24,1.50,1,1,"Non-chem",,,,232,0.99,0.004,,,,,,,
"TB",2007,297,2007-10-24,2.00,1,1,"Non-chem",9.30,6.9,63.8,,,,,,,,,,
"TB",2007,297,2007-10-24,3.00,1,1,"Non-chem",9.20,6.6,60.9,,,,,,,,,,
"TB",2007,297,2007-10-24,4.00,1,1,"Non-chem",8.10,0.4,3.6,,,,,,,,,,
"TB",2007,297,2007-10-24,5.00,1,1,"Non-chem",6.30,0.4,3.4,,,,,,,,,,
"TB",2007,297,2007-10-24,6.00,1,1,"Non-chem",5.40,0.4,3.4,,,,,,,,,,
"TB",2007,297,2007-10-24,7.00,1,1,"Non-chem",5.00,0.3,2.5,,,,,,,,,,
"TB",2007,319,2007-11-15,0.00,1,1,"Quarterly",5.10,2.1,17.5,128,79.15,0.618,,,,,,,
"TB",2007,319,2007-11-15,0.25,1,1,"Quarterly",,,,129,22.02,0.171,,,,,,,
"TB",2007,319,2007-11-15,0.50,1,1,"Quarterly",,,,129,7.54,0.058,,,,,,,
"TB",2007,319,2007-11-15,0.75,1,1,"Quarterly",,,,128,2.84,0.022,,,,,,,
"TB",2007,319,2007-11-15,1.00,1,1,"Quarterly",4.60,2.0,16.5,129,1.09,0.008,,,,,,,
"TB",2007,319,2007-11-15,1.25,1,1,"Quarterly",,,,129,0.46,0.004,,,,,,,
"TB",2007,319,2007-11-15,2.00,1,1,"Quarterly",4.60,1.9,15.6,,,,,,,,,,
"TB",2007,319,2007-11-15,3.00,1,1,"Quarterly",4.50,1.9,15.6,,,,,,,,,,
"TB",2007,319,2007-11-15,3.00,2,1,"Quarterly",,,,,,,,,,,,,
"TB",2007,319,2007-11-15,4.00,1,1,"Quarterly",4.40,1.9,15.6,,,,,,,,,,
"TB",2007,319,2007-11-15,5.00,1,1,"Quarterly",4.40,1.8,14.7,,,,,,,,,,
"TB",2007,319,2007-11-15,6.00,1,1,"Quarterly",4.40,1.9,15.6,,,,,,,,,,
"TB",2007,319,2007-11-15,7.00,1,1,"Quarterly",4.30,1.9,15.5,,,,,,,,,,
"TB",2008,28,2008-01-28,0.00,1,1,"Chem",0.80,0.2,1.5,214,0.22,0.001,,,,,,,
"TB",2008,28,2008-01-28,0.50,1,1,"Chem",,,,213,0.17,0.001,,,,,,,
"TB",2008,28,2008-01-28,0.75,1,1,"Chem",,,,213,0.10,0.000,,,,,,,
"TB",2008,28,2008-01-28,1.00,1,1,"Chem",1.50,0.2,1.5,214,0.08,0.000,,,,,,,
"TB",2008,28,2008-01-28,1.25,1,1,"Chem",,,,215,0.06,0.000,,,,,,,
"TB",2008,28,2008-01-28,1.50,1,1,"Chem",,,,220,0.05,0.000,,,,,,,
"TB",2008,28,2008-01-28,2.00,1,1,"Chem",2.90,0.2,1.6,,,,,,,,,,
"TB",2008,28,2008-01-28,3.00,1,1,"Chem",3.50,0.1,0.8,,,,,,,,,,
"TB",2008,28,2008-01-28,4.00,1,1,"Chem",3.70,0.1,0.8,,,,,,,,,,
"TB",2008,28,2008-01-28,5.00,1,1,"Chem",3.90,0.1,0.8,,,,,,,,,,
"TB",2008,28,2008-01-28,6.00,1,1,"Chem",4.00,0.1,0.8,,,,,,,,,,
"TB",2008,28,2008-01-28,7.00,1,1,"Chem",4.20,0.1,0.8,,,,,,,,,,
"TB",2008,28,2008-01-28,7.00,2,1,"Chem",,,,,,,,,,,,,
"TB",2008,56,2008-02-25,0.00,1,1,"Quarterly",0.60,0.3,2.2,644,0.22,0.000,,,,,,,
"TB",2008,56,2008-02-25,0.75,1,1,"Quarterly",,,,627,0.13,0.000,,,,,,,
"TB",2008,56,2008-02-25,1.00,1,1,"Quarterly",1.30,0.4,3.0,616,0.09,0.000,,,,,,,
"TB",2008,56,2008-02-25,1.25,1,1,"Quarterly",,,,602,0.06,0.000,,,,,,,
"TB",2008,56,2008-02-25,1.50,1,1,"Quarterly",,,,589,0.05,0.000,,,,,,,
"TB",2008,56,2008-02-25,1.75,1,1,"Quarterly",,,,580,0.05,0.000,,,,,,,
"TB",2008,56,2008-02-25,2.00,1,1,"Quarterly",2.70,0.5,3.9,579,0.04,0.000,,,,,,,
"TB",2008,56,2008-02-25,2.25,1,1,"Quarterly",,,,573,0.04,0.000,,,,,,,
"TB",2008,56,2008-02-25,2.50,1,1,"Quarterly",,,,570,0.03,0.000,,,,,,,
"TB",2008,56,2008-02-25,2.75,1,1,"Quarterly",,,,570,0.03,0.000,,,,,,,
"TB",2008,56,2008-02-25,3.00,1,1,"Quarterly",3.60,0.5,4.0,572,0.03,0.000,,,,,,,
"TB",2008,56,2008-02-25,3.00,2,1,"Quarterly",,,,,,,,,,,,,
"TB",2008,56,2008-02-25,4.00,1,1,"Quarterly",3.70,0.5,4.0,,,,,,,,,,
"TB",2008,56,2008-02-25,5.00,1,1,"Quarterly",3.90,0.5,4.0,,,,,,,,,,
"TB",2008,56,2008-02-25,6.00,1,1,"Quarterly",3.90,0.5,4.0,,,,,,,,,,
"TB",2008,56,2008-02-25,7.00,1,1,"Quarterly",,,,,,,,,,,,,
"TB",2008,87,2008-03-27,0.00,1,1,"Chem",0.40,0.3,2.2,1390,1.07,0.001,,,,,,,
"TB",2008,87,2008-03-27,0.75,1,1,"Chem",,,,1463,0.69,0.000,,,,,,,
"TB",2008,87,2008-03-27,1.00,1,1,"Chem",1.00,0.2,1.5,1370,0.31,0.000,,,,,,,
"TB",2008,87,2008-03-27,1.25,1,1,"Chem",,,,1354,0.14,0.000,,,,,,,
"TB",2008,87,2008-03-27,1.50,1,1,"Chem",,,,1433,0.04,0.000,,,,,,,
"TB",2008,87,2008-03-27,2.00,1,1,"Chem",2.40,0.1,0.8,,,,,,,,,,
"TB",2008,87,2008-03-27,3.00,1,1,"Chem",3.40,0.1,0.8,,,,,,,,,,
"TB",2008,87,2008-03-27,4.00,1,1,"Chem",3.60,0.1,0.8,,,,,,,,,,
"TB",2008,87,2008-03-27,5.00,1,1,"Chem",3.80,0.1,0.8,,,,,,,,,,
"TB",2008,87,2008-03-27,6.00,1,1,"Chem",4.00,0.1,0.8,,,,,,,,,,
"TB",2008,87,2008-03-27,6.00,2,1,"Chem",,,,,,,,,,,,,
"TB",2008,129,2008-05-08,0.00,1,1,"Quarterly",16.20,10.7,115.5,414,349.62,0.844,,,,,,,
"TB",2008,129,2008-05-08,0.00,2,1,"Quarterly",,,,,,,,,,,,,
"TB",2008,129,2008-05-08,0.25,1,1,"Quarterly",,,,424,124.30,0.293,,,,,,,
"TB",2008,129,2008-05-08,0.50,1,1,"Quarterly",,,,414,62.89,0.152,,,,,,,
"TB",2008,129,2008-05-08,0.75,1,1,"Quarterly",,,,394,21.44,0.054,,,,,,,
"TB",2008,129,2008-05-08,1.00,1,1,"Quarterly",7.20,4.0,35.2,398,8.21,0.021,,,,,,,
"TB",2008,129,2008-05-08,1.25,1,1,"Quarterly",,,,393,3.77,0.010,,,,,,,
"TB",2008,129,2008-05-08,1.50,1,1,"Quarterly",,,,394,1.72,0.004,,,,,,,
"TB",2008,129,2008-05-08,1.75,1,1,"Quarterly",,,,378,0.92,0.002,,,,,,,
"TB",2008,129,2008-05-08,2.00,1,1,"Quarterly",4.70,0.3,2.5,406,0.61,0.002,,,,,,,
"TB",2008,129,2008-05-08,2.25,1,1,"Quarterly",,,,399,0.41,0.001,,,,,,,
"TB",2008,129,2008-05-08,3.00,1,1,"Quarterly",4.40,0.2,1.6,,,,,,,,,,
"TB",2008,129,2008-05-08,4.00,1,1,"Quarterly",4.30,0.2,1.6,,,,,,,,,,
"TB",2008,129,2008-05-08,5.00,1,1,"Quarterly",4.30,0.2,1.6,,,,,,,,,,
"TB",2008,129,2008-05-08,6.00,1,1,"Quarterly",4.20,0.1,0.8,,,,,,,,,,
"TB",2008,129,2008-05-08,7.00,1,1,"Quarterly",4.20,0.1,0.8,,,,,,,,,,
"TB",2008,142,2008-05-21,0.00,1,1,"Non-chem",14.50,9.0,93.7,1870,1716.30,0.918,,,,,,,
"TB",2008,142,2008-05-21,0.25,1,1,"Non-chem",,,,1869,614.86,0.329,,,,,,,
"TB",2008,142,2008-05-21,0.50,1,1,"Non-chem",,,,1867,345.53,0.185,,,,,,,
"TB",2008,142,2008-05-21,0.75,1,1,"Non-chem",,,,1865,152.19,0.082,,,,,,,
"TB",2008,142,2008-05-21,1.00,1,1,"Non-chem",12.20,6.4,63.3,1879,86.49,0.046,,,,,,,
"TB",2008,142,2008-05-21,1.25,1,1,"Non-chem",,,,1844,44.32,0.024,,,,,,,
"TB",2008,142,2008-05-21,1.50,1,1,"Non-chem",,,,1837,23.04,0.013,,,,,,,
"TB",2008,142,2008-05-21,1.75,1,1,"Non-chem",,,,1846,10.99,0.006,,,,,,,
"TB",2008,142,2008-05-21,2.00,1,1,"Non-chem",5.90,0.3,2.6,1855,8.87,0.005,,,,,,,
"TB",2008,142,2008-05-21,2.25,1,1,"Non-chem",,,,1858,6.72,0.004,,,,,,,
"TB",2008,142,2008-05-21,2.50,1,1,"Non-chem",,,,1862,4.79,0.003,,,,,,,
"TB",2008,142,2008-05-21,2.75,1,1,"Non-chem",,,,1856,2.95,0.002,,,,,,,
"TB",2008,142,2008-05-21,3.00,1,1,"Non-chem",4.90,0.2,1.7,1860,2.21,0.001,,,,,,,
"TB",2008,142,2008-05-21,3.00,2,1,"Non-chem",,,,,,,,,,,,,
"TB",2008,142,2008-05-21,4.00,1,1,"Non-chem",4.40,0.2,1.6,,,,,,,,,,
"TB",2008,142,2008-05-21,5.00,1,1,"Non-chem",4.30,0.2,1.6,,,,,,,,,,
"TB",2008,142,2008-05-21,6.00,1,1,"Non-chem",4.30,0.1,0.8,,,,,,,,,,
"TB",2008,142,2008-05-21,7.00,1,1,"Non-chem",4.30,0.1,0.8,,,,,,,,,,
"TB",2008,155,2008-06-03,0.00,1,1,"Chem",18.10,7.9,88.7,724,509.10,0.703,,,,,,,
"TB",2008,155,2008-06-03,1.00,1,1,"Chem",14.00,4.5,46.3,732,33.65,0.046,,,,,,,
"TB",2008,155,2008-06-03,1.25,1,1,"Chem",,,,748,20.14,0.027,,,,,,,
"TB",2008,155,2008-06-03,1.50,1,1,"Chem",,,,765,11.49,0.015,,,,,,,
"TB",2008,155,2008-06-03,1.75,1,1,"Chem",,,,886,6.45,0.007,,,,,,,
"TB",2008,155,2008-06-03,2.00,1,1,"Chem",7.80,0.1,0.9,1351,5.71,0.004,,,,,,,
"TB",2008,155,2008-06-03,2.00,2,1,"Chem",,,,,,,,,,,,,
"TB",2008,155,2008-06-03,2.25,1,1,"Chem",,,,1247,3.42,0.003,,,,,,,
"TB",2008,155,2008-06-03,2.50,1,1,"Chem",,,,1035,1.85,0.002,,,,,,,
"TB",2008,155,2008-06-03,2.75,1,1,"Chem",,,,1527,1.30,0.001,,,,,,,
"TB",2008,155,2008-06-03,3.00,1,1,"Chem",5.20,0.1,0.8,,,,,,,,,,
"TB",2008,155,2008-06-03,3.25,1,1,"Chem",,,,1311,0.69,0.001,,,,,,,
"TB",2008,155,2008-06-03,3.50,1,1,"Chem",,,,1256,0.38,0.000,,,,,,,
"TB",2008,155,2008-06-03,3.75,1,1,"Chem",,,,1279,0.26,0.000,,,,,,,
"TB",2008,155,2008-06-03,4.00,1,1,"Chem",4.60,0.1,0.8,1279,0.26,0.000,,,,,,,
"TB",2008,155,2008-06-03,4.25,1,1,"Chem",,,,1105,0.10,0.000,,,,,,,
"TB",2008,155,2008-06-03,4.50,1,1,"Chem",,,,1400,0.14,0.000,,,,,,,
"TB",2008,155,2008-06-03,5.00,1,1,"Chem",4.40,0.1,0.8,,,,,,,,,,
"TB",2008,155,2008-06-03,6.00,1,1,"Chem",4.30,0.1,0.8,,,,,,,,,,
"TB",2008,155,2008-06-03,7.00,1,1,"Chem",4.20,0.1,0.8,,,,,,,,,,
"TB",2008,172,2008-06-20,0.00,1,1,"Non-chem",21.40,7.5,90.0,1962,1033.10,0.527,,,,,"J","J","J"
"TB",2008,172,2008-06-20,0.00,2,1,"Non-chem",,,,,,,,,,,,,
"TB",2008,172,2008-06-20,0.50,1,1,"Non-chem",,,,1975,354.40,0.179,,,,,"J","J","J"
"TB",2008,172,2008-06-20,1.00,1,1,"Non-chem",18.30,4.7,53.0,1994,87.05,0.044,,,,,"J","J","J"
"TB",2008,172,2008-06-20,1.50,1,1,"Non-chem",,,,2015,24.86,0.012,,,,,"J","J","J"
"TB",2008,172,2008-06-20,2.00,1,1,"Non-chem",10.20,0.2,1.9,2005,3.23,0.002,,,,,"J","J","J"
"TB",2008,172,2008-06-20,2.50,1,1,"Non-chem",,,,1992,1.08,0.001,,,,,"J","J","J"
"TB",2008,172,2008-06-20,3.00,1,1,"Non-chem",5.50,0.2,1.7,2001,0.12,0.000,,,,,"J","J","J"
"TB",2008,172,2008-06-20,4.00,1,1,"Non-chem",4.80,0.2,1.7,,,,,,,,,,
"TB",2008,172,2008-06-20,5.00,1,1,"Non-chem",4.70,0.2,1.6,,,,,,,,,,
"TB",2008,172,2008-06-20,6.00,1,1,"Non-chem",4.50,0.2,1.6,,,,,,,,,,
"TB",2008,172,2008-06-20,7.00,1,1,"Non-chem",4.40,0.2,1.6,,,,,,,,,,
"TB",2008,182,2008-06-30,0.00,1,1,"Chem",23.60,7.7,96.4,1930,1118.00,0.579,,,,,,,
"TB",2008,182,2008-06-30,0.00,2,1,"Chem",,,,,,,,,,,,,
"TB",2008,182,2008-06-30,0.50,1,1,"Chem",,,,1871,339.58,0.181,,,,,,,
"TB",2008,182,2008-06-30,1.00,1,1,"Chem",20.50,5.5,64.8,1932,62.03,0.032,,,,,,,
"TB",2008,182,2008-06-30,1.50,1,1,"Chem",,,,1964,17.30,0.009,,,,,,,
"TB",2008,182,2008-06-30,2.00,1,1,"Chem",11.00,0.6,5.8,1956,4.13,0.002,,,,,,,
"TB",2008,182,2008-06-30,2.50,1,1,"Chem",,,,1940,0.46,0.000,,,,,,,
"TB",2008,182,2008-06-30,3.00,1,1,"Chem",7.10,0.5,4.4,,,,,,,,,,
"TB",2008,182,2008-06-30,4.00,1,1,"Chem",5.10,0.6,5.0,,,,,,,,,,
"TB",2008,182,2008-06-30,5.00,1,1,"Chem",4.60,0.7,5.8,,,,,,,,,,
"TB",2008,182,2008-06-30,6.00,1,1,"Chem",4.30,0.8,6.5,,,,,,,,,,
"TB",2008,182,2008-06-30,7.00,1,1,"Chem",4.30,0.8,6.5,,,,,,,,,,
"TB",2008,198,2008-07-16,0.00,1,1,"Non-chem",23.80,6.6,82.9,944,774.90,0.821,,,,,,,
"TB",2008,198,2008-07-16,0.25,1,1,"Non-chem",,,,953,313.63,0.329,,,,,,,
"TB",2008,198,2008-07-16,0.50,1,1,"Non-chem",,,,962,143.83,0.150,,,,,,,
"TB",2008,198,2008-07-16,0.75,1,1,"Non-chem",,,,983,69.60,0.071,,,,,,,
"TB",2008,198,2008-07-16,1.00,1,1,"Non-chem",19.90,4.3,50.1,1088,35.29,0.032,,,,,,,
"TB",2008,198,2008-07-16,1.25,1,1,"Non-chem",,,,1136,18.40,0.016,,,,,,,
"TB",2008,198,2008-07-16,1.50,1,1,"Non-chem",,,,1173,8.70,0.007,,,,,,,
"TB",2008,198,2008-07-16,1.75,1,1,"Non-chem",,,,1148,3.01,0.003,,,,,,,
"TB",2008,198,2008-07-16,2.00,1,1,"Non-chem",12.00,0.1,1.0,1153,1.61,0.001,,,,,,,
"TB",2008,198,2008-07-16,2.50,1,1,"Non-chem",,,,1177,0.61,0.001,,,,,,,
"TB",2008,198,2008-07-16,2.75,1,1,"Non-chem",,,,1170,0.14,0.000,,,,,,,
"TB",2008,198,2008-07-16,3.00,1,1,"Non-chem",7.60,0.1,0.9,,,,,,,,,,
"TB",2008,198,2008-07-16,4.00,1,1,"Non-chem",5.60,0.1,0.8,,,,,,,,,,
"TB",2008,198,2008-07-16,5.00,1,1,"Non-chem",5.00,0.1,0.8,,,,,,,,,,
"TB",2008,198,2008-07-16,5.00,2,1,"Non-chem",,,,,,,,,,,,,
"TB",2008,198,2008-07-16,6.00,1,1,"Non-chem",4.80,0.1,0.8,,,,,,,,,,
"TB",2008,198,2008-07-16,7.00,1,1,"Non-chem",4.80,0.1,0.8,,,,,,,,,,
"TB",2008,210,2008-07-28,0.00,1,1,"Chem",23.20,7.5,93.1,1338,1031.20,0.771,,,,,,,
"TB",2008,210,2008-07-28,0.25,1,1,"Chem",,,,1350,457.55,0.339,,,,,,,
"TB",2008,210,2008-07-28,0.50,1,1,"Chem",,,,1355,222.09,0.164,,,,,,,
"TB",2008,210,2008-07-28,0.75,1,1,"Chem",,,,1586,117.99,0.074,,,,,,,
"TB",2008,210,2008-07-28,1.00,1,1,"Chem",22.90,4.3,53.1,1639,52.51,0.032,,,,,,,
"TB",2008,210,2008-07-28,1.25,1,1,"Chem",,,,1723,25.98,0.015,,,,,,,
"TB",2008,210,2008-07-28,1.50,1,1,"Chem",,,,1735,14.19,0.008,,,,,,,
"TB",2008,210,2008-07-28,1.75,1,1,"Chem",,,,1754,6.55,0.004,,,,,,,
"TB",2008,210,2008-07-28,2.00,1,1,"Chem",15.20,0.3,3.2,1739,3.24,0.002,,,,,,,
"TB",2008,210,2008-07-28,2.00,2,1,"Chem",,,,,,,,,,,,,
"TB",2008,210,2008-07-28,2.25,1,1,"Chem",,,,1704,0.90,0.001,,,,,,,
"TB",2008,210,2008-07-28,3.00,1,1,"Chem",9.50,0.2,1.9,,,,,,,,,,
"TB",2008,210,2008-07-28,4.00,1,1,"Chem",6.40,0.1,0.9,,,,,,,,,,
"TB",2008,210,2008-07-28,5.00,1,1,"Chem",5.20,0.1,0.8,,,,,,,,,,
"TB",2008,210,2008-07-28,6.00,1,1,"Chem",5.00,0.1,0.8,,,,,,,,,,
"TB",2008,210,2008-07-28,7.00,1,1,"Chem",4.90,0.1,0.8,,,,,,,,,,
"TB",2008,226,2008-08-13,0.00,1,1,"Non-chem",23.40,8.3,103.5,644,460.75,0.715,,,,,,,
"TB",2008,226,2008-08-13,0.25,1,1,"Non-chem",,,,636,193.83,0.305,,,,,,,
"TB",2008,226,2008-08-13,0.50,1,1,"Non-chem",,,,633,89.97,0.142,,,,,,,
"TB",2008,226,2008-08-13,0.75,1,1,"Non-chem",,,,628,29.91,0.048,,,,,,,
"TB",2008,226,2008-08-13,1.00,1,1,"Non-chem",21.70,8.0,96.5,617,9.64,0.016,,,,,,,
"TB",2008,226,2008-08-13,1.25,1,1,"Non-chem",,,,591,8.37,0.014,,,,,,,
"TB",2008,226,2008-08-13,1.50,1,1,"Non-chem",,,,585,2.80,0.005,,,,,,,
"TB",2008,226,2008-08-13,1.75,1,1,"Non-chem",,,,569,0.93,0.002,,,,,,,
"TB",2008,226,2008-08-13,2.00,1,1,"Non-chem",14.20,0.3,3.1,,,,,,,,,,
"TB",2008,226,2008-08-13,3.00,1,1,"Non-chem",9.20,0.3,2.8,,,,,,,,,,
"TB",2008,226,2008-08-13,4.00,1,1,"Non-chem",6.40,0.4,3.4,,,,,,,,,,
"TB",2008,226,2008-08-13,5.00,1,1,"Non-chem",5.40,0.4,3.4,,,,,,,,,,
"TB",2008,226,2008-08-13,5.00,2,1,"Non-chem",,,,,,,,,,,,,
"TB",2008,226,2008-08-13,6.00,1,1,"Non-chem",5.10,0.4,3.3,,,,,,,,,,
"TB",2008,226,2008-08-13,7.00,1,1,"Non-chem",4.90,0.4,3.3,,,,,,,,,,
"TB",2008,239,2008-08-26,0.00,1,1,"Quarterly",22.00,7.9,95.9,1453,1340.20,0.922,,,,,,,
"TB",2008,239,2008-08-26,0.25,1,1,"Quarterly",,,,1454,626.34,0.431,,,,,,,
"TB",2008,239,2008-08-26,0.50,1,1,"Quarterly",,,,1441,306.84,0.213,,,,,,,
"TB",2008,239,2008-08-26,0.75,1,1,"Quarterly",,,,1455,135.18,0.093,,,,,,,
"TB",2008,239,2008-08-26,1.00,1,1,"Quarterly",20.50,7.9,93.1,1439,68.62,0.048,,,,,,,
"TB",2008,239,2008-08-26,1.25,1,1,"Quarterly",,,,1436,34.07,0.024,,,,,,,
"TB",2008,239,2008-08-26,1.50,1,1,"Quarterly",,,,1437,12.92,0.009,,,,,,,
